No:		Nevyazka:
---------------------
  735	0.707219
  736	0.707094
  737	0.706969
  738	0.706848
  739	0.706730
  740	0.706611
  741	0.706492
  742	0.706372
  743	0.706253
  744	0.706133
  745	0.706019
  746	0.705906
  747	0.705791
  748	0.705677
  749	0.705563
  750	0.705448
  751	0.705333
  752	0.705218
  753	0.705102
  754	0.704987
  755	0.704871
  756	0.704755
  757	0.704638
  758	0.704522
  759	0.704405
  760	0.704288
  761	0.704171
  762	0.704054
  763	0.703936
  764	0.703818
  765	0.703700
  766	0.703582
  767	0.703464
  768	0.703345
  769	0.703226
  770	0.703107
  771	0.702988
  772	0.702868
  773	0.702754
  774	0.702641
  775	0.702527
  776	0.702413
  777	0.702299
  778	0.702184
  779	0.702070
  780	0.701955
  781	0.701840
  782	0.701728
  783	0.701618
  784	0.701509
  785	0.701399
  786	0.701289
  787	0.701178
  788	0.701068
  789	0.700957
  790	0.700847
  791	0.700736
  792	0.700624
  793	0.700513
  794	0.700401
  795	0.700289
  796	0.700177
  797	0.700065
  798	0.699953
  799	0.699840
  800	0.699728
  801	0.699615
  802	0.699501
  803	0.699388
  804	0.699275
  805	0.699161
  806	0.699047
  807	0.698933
  808	0.698822
  809	0.698714
  810	0.698605
  811	0.698496
  812	0.698387
  813	0.698278
  814	0.698168
  815	0.698059
  816	0.697949
  817	0.697839
  818	0.697729
  819	0.697618
  820	0.697508
  821	0.697403
  822	0.697298
  823	0.697192
  824	0.697087
  825	0.696981
  826	0.696875
  827	0.696768
  828	0.696662
  829	0.696555
  830	0.696449
  831	0.696342
  832	0.696235
  833	0.696127
  834	0.696020
  835	0.695912
  836	0.695804
  837	0.695696
  838	0.695588
  839	0.695480
  840	0.695371
  841	0.695262
  842	0.695153
  843	0.695044
  844	0.694940
  845	0.694836
  846	0.694732
  847	0.694628
  848	0.694523
  849	0.694419
  850	0.694314
  851	0.694209
  852	0.694104
  853	0.693999
  854	0.693893
  855	0.693788
  856	0.693682
  857	0.693576
  858	0.693470
  859	0.693364
  860	0.693260
  861	0.693159
  862	0.693057
  863	0.692956
  864	0.692854
  865	0.692752
  866	0.692649
  867	0.692547
  868	0.692444
  869	0.692342
  870	0.692239
  871	0.692136
  872	0.692032
  873	0.691929
  874	0.691825
  875	0.691722
  876	0.691618
  877	0.691514
  878	0.691410
  879	0.691305
  880	0.691205
  881	0.691105
  882	0.691006
  883	0.690906
  884	0.690806
  885	0.690706
  886	0.690606
  887	0.690506
  888	0.690406
  889	0.690305
  890	0.690204
  891	0.690103
  892	0.690002
  893	0.689901
  894	0.689800
  895	0.689698
  896	0.689597
  897	0.689495
  898	0.689393
  899	0.689291
  900	0.689191
  901	0.689094
  902	0.688996
  903	0.688899
  904	0.688801
  905	0.688703
  906	0.688605
  907	0.688507
  908	0.688409
  909	0.688311
  910	0.688212
  911	0.688113
  912	0.688015
  913	0.687916
  914	0.687817
  915	0.687717
  916	0.687618
  917	0.687523
  918	0.687429
  919	0.687334
  920	0.687239
  921	0.687144
  922	0.687048
  923	0.686953
  924	0.686858
  925	0.686762
  926	0.686666
  927	0.686570
  928	0.686474
  929	0.686378
  930	0.686282
  931	0.686185
  932	0.686089
  933	0.685992
  934	0.685895
  935	0.685798
  936	0.685701
  937	0.685604
  938	0.685506
  939	0.685409
  940	0.685314
  941	0.685221
  942	0.685128
  943	0.685035
  944	0.684941
  945	0.684848
  946	0.684754
  947	0.684660
  948	0.684566
  949	0.684472
  950	0.684377
  951	0.684283
  952	0.684188
  953	0.684094
  954	0.684000
  955	0.683910
  956	0.683820
  957	0.683729
  958	0.683638
  959	0.683547
  960	0.683456
  961	0.683365
  962	0.683273
  963	0.683182
  964	0.683090
  965	0.682999
  966	0.682907
  967	0.682815
  968	0.682722
  969	0.682630
  970	0.682538
  971	0.682445
  972	0.682352
  973	0.682260
  974	0.682167
  975	0.682074
  976	0.681980
  977	0.681887
  978	0.681794
  979	0.681700
  980	0.681606
  981	0.681515
  982	0.681425
  983	0.681336
  984	0.681246
  985	0.681156
  986	0.681066
  987	0.680975
  988	0.680885
  989	0.680795
  990	0.680704
  991	0.680613
  992	0.680523
  993	0.680437
  994	0.680350
  995	0.680263
  996	0.680176
  997	0.680089
  998	0.680002
  999	0.679914
 1000	0.679827
 1001	0.679739
 1002	0.679651
 1003	0.679564
 1004	0.679476
 1005	0.679387
 1006	0.679299
 1007	0.679211
 1008	0.679123
 1009	0.679034
 1010	0.678945
 1011	0.678856
 1012	0.678768
 1013	0.678679
 1014	0.678589
 1015	0.678500
 1016	0.678411
 1017	0.678321
 1018	0.678232
 1019	0.678142
 1020	0.678052
 1021	0.677962
 1022	0.677872
 1023	0.677784
 1024	0.677697
 1025	0.677611
 1026	0.677525
 1027	0.677438
 1028	0.677352
 1029	0.677265
 1030	0.677178
 1031	0.677094
 1032	0.677011
 1033	0.676928
 1034	0.676844
 1035	0.676761
 1036	0.676678
 1037	0.676594
 1038	0.676511
 1039	0.676427
 1040	0.676344
 1041	0.676260
 1042	0.676176
 1043	0.676092
 1044	0.676008
 1045	0.675924
 1046	0.675840
 1047	0.675755
 1048	0.675671
 1049	0.675586
 1050	0.675502
 1051	0.675417
 1052	0.675332
 1053	0.675248
 1054	0.675163
 1055	0.675078
 1056	0.674992
 1057	0.674907
 1058	0.674822
 1059	0.674737
 1060	0.674651
 1061	0.674566
 1062	0.674480
 1063	0.674394
 1064	0.674310
